Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
9965-YOKZB,1,Q3,1,Churned,Yes,1,71,3723,Dissatisfaction,Network reliability
0504-HHAPI,1,Q3,3,Churned,Yes,1,96,2420,Other,Don't know
3791-LGQCY,1,Q3,1,Churned,Yes,1,85,4803,Attitude,Attitude of support person
8166-ZZTFS,1,Q3,3,Churned,Yes,1,94,4400,Attitude,Attitude of support person
2956-GGUCQ,1,Q3,1,Churned,Yes,1,65,3079,Attitude,Attitude of service provider
2778-OCLGR,1,Q3,1,Churned,Yes,1,89,4591,Competitor,Competitor had better devices
7067-KSAZT,1,Q3,1,Churned,Yes,1,69,5965,Competitor,Competitor made better offer
9300-AGZNL,1,Q3,1,Churned,Yes,1,67,4176,Dissatisfaction,Product dissatisfaction
1112-CUNAO,1,Q3,2,Churned,Yes,1,91,2668,Dissatisfaction,Service dissatisfaction
3389-YGYAI,1,Q3,3,Churned,Yes,1,72,5546,Price,Price too high
3070-DVEYC,1,Q3,2,Churned,Yes,1,84,5638,Attitude,Attitude of support person
5707-ORNDZ,1,Q3,1,Churned,Yes,1,79,4656,Dissatisfaction,Network reliability
8696-JKZNU,1,Q3,3,Churned,Yes,1,91,5859,Other,Don't know
2055-PDADH,1,Q3,3,Churned,Yes,1,67,2491,Other,Don't know
2302-ANTDP,1,Q3,1,Churned,Yes,1,67,5915,Competitor,Competitor offered more data
5233-GEEAX,1,Q3,1,Churned,Yes,1,85,5971,Competitor,Competitor had better devices
7137-RYLPP,1,Q3,2,Churned,Yes,1,86,4712,Competitor,Competitor offered higher download speeds
3957-LXOLK,1,Q3,1,Churned,Yes,1,83,5030,Competitor,Competitor offered more data
5281-BUZGT,1,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor made better offer
2718-GAXQD,1,Q3,1,Churned,Yes,1,92,4797,Competitor,Competitor made better offer
3217-FZDMN,1,Q3,1,Churned,Yes,1,83,3676,Competitor,Competitor had better devices
7480-QNVZJ,1,Q3,3,Churned,Yes,1,73,4287,Dissatisfaction,Network reliability
7124-UGSUR,1,Q3,1,Churned,Yes,1,84,4412,Competitor,Competitor had better devices
1862-SKORY,1,Q3,3,Churned,Yes,1,91,2296,Competitor,Competitor offered higher download speeds
4816-JBHOV,1,Q3,1,Churned,Yes,1,91,4618,Competitor,Competitor offered more data
3247-ZVOUO,1,Q3,1,Churned,Yes,1,81,3336,Attitude,Attitude of support person
1268-ASBGA,1,Q3,2,Churned,Yes,1,66,5769,Dissatisfaction,Limited range of services
4713-LZDRV,1,Q3,3,Churned,Yes,1,94,4322,Price,Long distance charges
4325-NFSKC,1,Q3,1,Churned,Yes,1,87,2373,Price,Extra data charges
6502-HCJTI,1,Q3,1,Churned,Yes,1,75,3591,Attitude,Attitude of service provider
8258-GSTJK,1,Q3,1,Churned,Yes,1,96,3128,Competitor,Competitor had better devices
2995-UPRYS,1,Q3,3,Churned,Yes,1,69,5098,Other,Moved
6686-YPGHK,1,Q3,3,Churned,Yes,1,68,3645,Other,Moved
8020-BWHYL,1,Q3,3,Churned,Yes,1,91,4526,Competitor,Competitor offered more data
6892-XPFPU,1,Q3,1,Churned,Yes,1,80,2104,Competitor,Competitor offered higher download speeds
8010-EZLOU,1,Q3,1,Churned,Yes,1,76,4958,Competitor,Competitor offered higher download speeds
8062-YBDOE,1,Q3,2,Churned,Yes,1,78,5844,Other,Don't know
3672-YITQD,1,Q3,1,Churned,Yes,1,79,2987,Competitor,Competitor made better offer
8988-ECPJR,1,Q3,1,Churned,Yes,1,66,3980,Dissatisfaction,Product dissatisfaction
3776-EKTKM,1,Q3,3,Churned,Yes,1,96,5303,Dissatisfaction,Service dissatisfaction
0643-OKLRP,1,Q3,1,Churned,Yes,1,95,5915,Dissatisfaction,Network reliability
9381-NDKME,1,Q3,1,Churned,Yes,1,85,3843,Dissatisfaction,Limited range of services
8327-LZKAS,1,Q3,2,Churned,Yes,1,93,4423,Dissatisfaction,Service dissatisfaction
1075-BGWOH,1,Q3,2,Churned,Yes,1,87,3392,Attitude,Attitude of support person
8485-GJCDN,1,Q3,3,Churned,Yes,1,74,3368,Competitor,Competitor made better offer
6029-WTIPC,1,Q3,1,Churned,Yes,1,87,4424,Competitor,Competitor made better offer
3317-HRTNN,1,Q3,3,Churned,Yes,1,73,3561,Competitor,Competitor made better offer
5569-OUICF,1,Q3,3,Churned,Yes,1,68,4994,Competitor,Competitor made better offer
5747-PMBSQ,1,Q3,1,Churned,Yes,1,77,2415,Competitor,Competitor made better offer
2982-IHMFT,1,Q3,3,Churned,Yes,1,67,4291,Competitor,Competitor made better offer
5143-EGQFK,1,Q3,2,Churned,Yes,1,89,5702,Other,Don't know
6168-WFVVF,1,Q3,3,Churned,Yes,1,91,5165,Competitor,Competitor made better offer
7450-NWRTR,1,Q3,3,Churned,Yes,1,91,2819,Competitor,Competitor made better offer
6005-OBZPH,1,Q3,1,Churned,Yes,1,89,4074,Other,Don't know
7932-WPTDS,1,Q3,1,Churned,Yes,1,73,5377,Competitor,Competitor made better offer
7000-WCEVQ,1,Q3,1,Churned,Yes,1,85,3866,Price,Long distance charges
5959-BELXA,1,Q3,2,Churned,Yes,1,79,2246,Price,Price too high
2506-TNFCO,1,Q3,2,Churned,Yes,1,67,5948,Dissatisfaction,Network reliability
6060-DRTNL,1,Q3,1,Churned,Yes,1,74,3305,Competitor,Competitor had better devices
8473-VUVJN,1,Q3,3,Churned,Yes,1,86,5443,Attitude,Attitude of service provider
0196-VULGZ,1,Q3,3,Churned,Yes,1,77,5721,Other,Deceased
1976-CFOCS,1,Q3,1,Churned,Yes,1,67,4531,Competitor,Competitor had better devices
4631-OACRM,1,Q3,1,Churned,Yes,1,74,3621,Competitor,Competitor offered higher download speeds
3755-JBMNH,1,Q3,1,Churned,Yes,1,86,3327,Competitor,Competitor offered more data
6345-ULYRW,1,Q3,3,Churned,Yes,1,91,2674,Competitor,Competitor made better offer
0013-EXCHZ,1,Q3,1,Churned,Yes,1,68,3464,Dissatisfaction,Network reliability
5550-VFRLC,1,Q3,1,Churned,Yes,1,68,5056,Dissatisfaction,Limited range of services
2657-ALMWY,1,Q3,3,Churned,Yes,1,75,4316,Price,Price too high
6284-AHOOQ,1,Q3,1,Churned,Yes,1,71,5014,Other,Don't know
2460-FPSYH,1,Q3,1,Churned,Yes,1,90,4272,Attitude,Attitude of support person
5028-HTLJB,1,Q3,1,Churned,Yes,1,91,3491,Price,Long distance charges
0875-CABNR,1,Q3,3,Churned,Yes,1,94,3320,Attitude,Attitude of support person
6982-UQZLY,1,Q3,3,Churned,Yes,1,90,3817,Attitude,Attitude of support person
0193-ESZXP,1,Q3,1,Churned,Yes,1,91,5067,Attitude,Attitude of support person
4369-HTUIF,1,Q3,2,Churned,Yes,1,90,5831,Attitude,Attitude of service provider
5287-QWLKY,1,Q3,1,Churned,Yes,1,66,5725,Attitude,Attitude of support person
1891-UAWWU,1,Q3,1,Churned,Yes,1,87,2312,Competitor,Competitor had better devices
3096-JRDSO,1,Q3,1,Churned,Yes,1,75,3444,Competitor,Competitor made better offer
2398-YPMUR,1,Q3,2,Churned,Yes,1,85,5101,Other,Poor expertise of online support
1265-XTECC,1,Q3,1,Churned,Yes,1,86,5957,Attitude,Attitude of service provider
4871-JTKJF,1,Q3,3,Churned,Yes,1,82,4741,Attitude,Attitude of service provider
1415-YFWLT,1,Q3,1,Churned,Yes,1,85,3067,Competitor,Competitor had better devices
3500-RMZLT,1,Q3,1,Churned,Yes,1,72,2933,Attitude,Attitude of support person
2642-DTVCO,1,Q3,3,Churned,Yes,1,74,5095,Attitude,Attitude of service provider
1363-TXLSL,1,Q3,1,Churned,Yes,1,91,4962,Competitor,Competitor had better devices
7136-RVDTZ,1,Q3,2,Churned,Yes,1,90,5824,Attitude,Attitude of service provider
6927-WTFIV,1,Q3,2,Churned,Yes,1,91,3684,Attitude,Attitude of service provider
3398-ZOUAA,1,Q3,2,Churned,Yes,1,67,3853,Attitude,Attitude of support person
4844-JJWUY,1,Q3,1,Churned,Yes,1,82,5359,Competitor,Competitor made better offer
4785-QRJHC,1,Q3,3,Churned,Yes,1,80,4011,Competitor,Competitor offered higher download speeds
1965-AKTSX,1,Q3,1,Churned,Yes,1,88,5203,Competitor,Competitor made better offer
7248-VZQLC,1,Q3,1,Churned,Yes,1,72,4661,Price,Price too high
0011-IGKFF,1,Q3,1,Churned,Yes,1,91,3714,Dissatisfaction,Product dissatisfaction
6496-SLWHQ,1,Q3,3,Churned,Yes,1,87,5960,Attitude,Attitude of support person
9912-GVSEQ,1,Q3,2,Churned,Yes,1,86,2591,Dissatisfaction,Network reliability
5383-MMTWC,1,Q3,3,Churned,Yes,1,91,4819,Dissatisfaction,Limited range of services
6877-LGWXO,1,Q3,3,Churned,Yes,1,84,3521,Attitude,Attitude of support person
5167-GBFRE,1,Q3,3,Churned,Yes,1,72,4694,Other,Poor expertise of online support
1324-NLTJE,1,Q3,1,Churned,Yes,1,94,3167,Other,Don't know
5567-WSELE,1,Q3,1,Churned,Yes,1,87,3019,Competitor,Competitor had better devices
6646-VRFOL,1,Q3,1,Churned,Yes,1,87,5860,Competitor,Competitor had better devices
9090-SGQXL,1,Q3,3,Churned,Yes,1,79,6284,Competitor,Competitor offered more data
6595-YGXIT,1,Q3,2,Churned,Yes,1,91,3878,Competitor,Competitor made better offer
9835-ZIITK,1,Q3,1,Churned,Yes,1,74,4281,Competitor,Competitor made better offer
5649-TJHOV,1,Q3,1,Churned,Yes,1,93,4564,Dissatisfaction,Product dissatisfaction
9253-QXKBE,1,Q3,1,Churned,Yes,1,71,2233,Competitor,Competitor had better devices
8775-LHDJH,1,Q3,2,Churned,Yes,1,93,2905,Other,Don't know
3097-NQYSN,1,Q3,1,Churned,Yes,1,78,5204,Competitor,Competitor had better devices
3565-UNOCC,1,Q3,1,Churned,Yes,1,82,3179,Competitor,Competitor offered higher download speeds
9190-MFJLN,1,Q3,1,Churned,Yes,1,68,2851,Competitor,Competitor had better devices
1095-JUDTC,1,Q3,2,Churned,Yes,1,65,5214,Competitor,Competitor offered higher download speeds
5385-SUIRI,1,Q3,1,Churned,Yes,1,68,5648,Competitor,Competitor offered higher download speeds
6328-ZPBGN,1,Q3,2,Churned,Yes,1,71,4074,Price,Extra data charges
2856-NNASM,1,Q3,1,Churned,Yes,1,73,3802,Dissatisfaction,Network reliability
6769-DYBQN,1,Q3,1,Churned,Yes,1,71,2097,Attitude,Attitude of support person
2446-BEGGB,1,Q3,3,Churned,Yes,1,83,3330,Attitude,Attitude of support person
1496-GGSUK,1,Q3,1,Churned,Yes,1,83,4095,Attitude,Attitude of service provider
3296-SILRA,1,Q3,2,Churned,Yes,1,89,2426,Attitude,Attitude of support person
5180-UCIIQ,1,Q3,1,Churned,Yes,1,75,2061,Other,Moved
1977-STDKI,1,Q3,1,Churned,Yes,1,76,4116,Competitor,Competitor offered more data
5813-UECBU,1,Q3,2,Churned,Yes,1,79,2583,Competitor,Competitor made better offer
4342-HENTK,1,Q3,1,Churned,Yes,1,74,2189,Competitor,Competitor had better devices
1597-LHYNC,1,Q3,1,Churned,Yes,1,90,4232,Price,Price too high
8651-ENBZX,1,Q3,3,Churned,Yes,1,78,5507,Price,Long distance charges
9286-DOJGF,1,Q3,1,Churned,Yes,1,82,5165,Dissatisfaction,Product dissatisfaction
9661-MHUMO,1,Q3,3,Churned,Yes,1,84,4478,Dissatisfaction,Service dissatisfaction
8884-ADFVN,1,Q3,1,Churned,Yes,1,74,2016,Other,Don't know
2720-WGKHP,1,Q3,1,Churned,Yes,1,93,5569,Other,Don't know
9776-CLUJA,1,Q3,1,Churned,Yes,1,96,5748,Competitor,Competitor offered more data
3551-HUAZH,1,Q3,2,Churned,Yes,1,89,3429,Price,Price too high
8634-MPHTR,1,Q3,1,Churned,Yes,1,91,5166,Attitude,Attitude of support person
2474-BRUCM,1,Q3,1,Churned,Yes,1,84,2837,Other,Don't know
0616-ATFGB,1,Q3,1,Churned,Yes,1,95,2119,Competitor,Competitor had better devices
7235-NXZCP,1,Q3,2,Churned,Yes,1,84,5378,Competitor,Competitor made better offer
6661-HBGWL,1,Q3,1,Churned,Yes,1,79,2984,Dissatisfaction,Network reliability
9317-WZPGV,1,Q3,3,Churned,Yes,1,77,4038,Price,Extra data charges
3621-CEOVK,1,Q3,1,Churned,Yes,1,90,3369,Dissatisfaction,Service dissatisfaction
7632-MNYOY,1,Q3,3,Churned,Yes,1,93,4389,Attitude,Attitude of service provider
9248-OJYKK,1,Q3,3,Churned,Yes,1,95,3763,Competitor,Competitor made better offer
3398-FSHON,1,Q3,2,Churned,Yes,1,94,4703,Competitor,Competitor made better offer
3319-DWOEP,1,Q3,3,Churned,Yes,1,90,5750,Competitor,Competitor made better offer
0818-OCPZO,1,Q3,3,Churned,Yes,1,83,2571,Competitor,Competitor offered more data
1389-CXMLU,1,Q3,2,Churned,Yes,1,91,2194,Competitor,Competitor made better offer
5561-NWEVX,1,Q3,3,Churned,Yes,1,67,4225,Price,Price too high
2272-QAGFO,1,Q3,3,Churned,Yes,1,71,5342,Dissatisfaction,Service dissatisfaction
3768-NLUBH,1,Q3,1,Churned,Yes,1,74,5247,Dissatisfaction,Network reliability
7359-SSBJK,1,Q3,1,Churned,Yes,1,89,6080,Price,Lack of affordable download/upload speed
0685-MLYYM,1,Q3,2,Churned,Yes,1,96,4407,Price,Long distance charges
7957-RYHQD,1,Q3,1,Churned,Yes,1,94,3207,Price,Price too high
6230-BSUXY,1,Q3,2,Churned,Yes,1,93,2650,Dissatisfaction,Network reliability
3990-QYKBE,1,Q3,1,Churned,Yes,1,95,4127,Competitor,Competitor had better devices
9274-CNFMO,1,Q3,2,Churned,Yes,1,69,3716,Competitor,Competitor offered more data
3005-NFMTA,1,Q3,2,Churned,Yes,1,69,5543,Price,Price too high
5389-FFVKB,1,Q3,1,Churned,Yes,1,94,5365,Dissatisfaction,Service dissatisfaction
8444-WRIDW,1,Q3,2,Churned,Yes,1,79,5011,Attitude,Attitude of support person
5868-YWPDW,1,Q3,2,Churned,Yes,1,72,5834,Dissatisfaction,Limited range of services
1273-MTETI,1,Q3,3,Churned,Yes,1,74,2754,Other,Don't know
5480-HPRRX,1,Q3,3,Churned,Yes,1,74,3542,Attitude,Attitude of support person
7234-FECYN,1,Q3,3,Churned,Yes,1,68,5546,Attitude,Attitude of support person
1400-MMYXY,1,Q3,2,Churned,Yes,1,71,2715,Attitude,Attitude of service provider
7142-HVGBG,1,Q3,1,Churned,Yes,1,91,2505,Competitor,Competitor had better devices
1564-NTYXF,1,Q3,2,Churned,Yes,1,91,3363,Attitude,Attitude of support person
0886-QGENL,1,Q3,1,Churned,Yes,1,77,4853,Attitude,Attitude of service provider
8739-WWKDU,1,Q3,1,Churned,Yes,1,90,4849,Competitor,Competitor had better devices
8685-WHQPW,1,Q3,1,Churned,Yes,1,81,2407,Competitor,Competitor had better devices
7240-FQLHE,1,Q3,2,Churned,Yes,1,68,5857,Attitude,Attitude of support person
6664-FPDAC,1,Q3,3,Churned,Yes,1,91,4060,Attitude,Attitude of service provider
0786-VSSUD,1,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor had better devices
6583-QGCSI,1,Q3,3,Churned,Yes,1,87,5813,Competitor,Competitor made better offer
1980-KXVPM,1,Q3,1,Churned,Yes,1,83,3553,Competitor,Competitor had better devices
0723-DRCLG,1,Q3,2,Churned,Yes,1,94,2394,Other,Don't know
6894-LFHLY,1,Q3,1,Churned,Yes,1,90,5571,Competitor,Competitor made better offer
8361-LTMKD,1,Q3,2,Churned,Yes,1,77,5839,Competitor,Competitor made better offer
3841-NFECX,1,Q3,4,Stayed,No,0,38,5309,,
4929-XIHVW,1,Q3,5,Joined,No,0,69,4449,,
3413-BMNZE,1,Q3,3,Joined,No,0,40,3144,,
8012-SOUDQ,1,Q3,4,Stayed,No,0,52,2223,,
6575-SUVOI,1,Q3,4,Stayed,No,0,25,3154,,
4667-QONEA,1,Q3,3,Stayed,No,0,59,5153,,
5067-XJQFU,1,Q3,5,Stayed,No,0,74,4582,,
1891-QRQSA,1,Q3,4,Stayed,No,0,69,4881,,
2673-CXQEU,1,Q3,4,Stayed,No,0,21,4463,,
0191-ZHSKZ,1,Q3,4,Stayed,No,0,55,3033,,
2424-WVHPL,1,Q3,5,Joined,No,0,60,4182,,
5386-THSLQ,1,Q3,5,Stayed,No,0,28,6238,,
2639-UGMAZ,1,Q3,3,Stayed,No,0,68,5372,,
3146-MSEGF,1,Q3,3,Stayed,No,0,8,6102,,
1131-QQZEB,1,Q3,3,Stayed,No,0,52,4329,,
2504-DSHIH,1,Q3,3,Stayed,No,0,38,5788,,
9058-HRZSV,1,Q3,4,Stayed,No,0,7,5348,,
4522-AKYLR,1,Q3,4,Stayed,No,0,7,5557,,
0221-WMXNQ,1,Q3,3,Stayed,No,0,40,4033,,
5046-NUHWD,1,Q3,3,Stayed,No,0,50,3094,,
7529-ZDFXI,1,Q3,5,Stayed,No,0,36,4429,,
3197-ARFOY,1,Q3,3,Stayed,No,0,59,3524,,
4716-HHKQH,1,Q3,3,Stayed,No,0,65,5328,,
3179-GBRWV,1,Q3,4,Stayed,No,0,23,4604,,
4847-TAJYI,1,Q3,3,Stayed,No,0,75,2578,,
6851-WEFYX,1,Q3,5,Stayed,No,0,38,3318,,
3167-SNQPL,1,Q3,5,Stayed,No,0,78,4036,,
2799-ARNLO,1,Q3,4,Stayed,No,0,41,5437,,
5701-YVSVF,1,Q3,4,Stayed,No,0,21,4413,,
5697-GOMBF,1,Q3,5,Stayed,No,0,34,5444,,
2739-CACDQ,1,Q3,4,Stayed,No,0,26,3754,,
6035-BXTTY,1,Q3,5,Stayed,No,0,56,4045,,
0021-IKXGC,1,Q3,4,Joined,No,0,50,4432,,
4654-DLAMQ,1,Q3,3,Stayed,No,0,68,4053,,
4115-NZRKS,1,Q3,5,Stayed,No,0,25,2415,,
3351-NGXYI,1,Q3,3,Stayed,No,0,38,2276,,
8204-YJCLA,1,Q3,3,Stayed,No,0,68,4886,,
9774-NRNAU,1,Q3,3,Stayed,No,0,75,5352,,
0224-RLWWD,1,Q3,3,Joined,No,0,44,3805,,
3951-NJCVI,1,Q3,4,Stayed,No,0,34,2677,,
0177-PXBAT,1,Q3,3,Stayed,No,0,59,5655,,
2519-ERQOJ,1,Q3,4,Stayed,No,0,30,5322,,
0111-KLBQG,1,Q3,5,Stayed,No,0,62,2844,,
1996-DBMUS,1,Q3,3,Stayed,No,0,71,5523,,
2055-SIFSS,1,Q3,3,Stayed,No,0,24,4763,,
2806-MLNTI,1,Q3,4,Stayed,No,0,47,4621,,
5628-RKIFK,1,Q3,3,Stayed,No,0,22,5348,,
5760-WRAHC,1,Q3,3,Stayed,No,0,32,3509,,
1480-BKXGA,1,Q3,3,Stayed,No,0,64,4404,,
9076-AXYIK,1,Q3,4,Stayed,No,0,28,6270,,
4933-IKULF,1,Q3,4,Stayed,No,0,40,4086,,
3780-DDGSE,1,Q3,5,Stayed,No,0,38,5479,,
4612-SSVHJ,1,Q3,5,Stayed,No,0,27,2416,,
5756-OZRIO,1,Q3,4,Stayed,No,0,29,4001,,
4513-CXYIX,1,Q3,3,Stayed,No,0,54,4583,,
4332-MUOEZ,1,Q3,3,Stayed,No,0,32,2574,,
6705-LXORM,1,Q3,4,Stayed,No,0,24,2064,,
4109-CYRBD,1,Q3,5,Stayed,No,0,39,5495,,
8606-CIQUL,1,Q3,4,Stayed,No,0,60,5168,,
0356-OBMAC,1,Q3,3,Stayed,No,0,45,5840,,
1297-VQDRP,1,Q3,5,Stayed,No,0,66,4324,,
4676-MQUEA,1,Q3,3,Stayed,No,0,25,4184,,
7025-WCBNE,1,Q3,3,Stayed,No,0,33,3155,,
6030-REHUX,1,Q3,4,Stayed,No,0,58,3906,,
6522-YRBXD,1,Q3,3,Stayed,No,0,69,2631,,
6689-VRRTK,1,Q3,3,Stayed,No,0,35,5720,,
7134-MJPDY,1,Q3,3,Stayed,No,0,40,5569,,
4881-JVQOD,1,Q3,4,Stayed,No,0,55,5248,,
6797-UCJHZ,1,Q3,3,Stayed,No,0,27,5722,,
2469-DTSGX,1,Q3,5,Stayed,No,0,75,5388,,
4908-XAXAY,1,Q3,4,Stayed,No,0,30,5982,,
3509-GWQGF,1,Q3,3,Stayed,No,0,77,5242,,
3729-OWRVL,1,Q3,3,Stayed,No,0,79,4295,,
7251-LJBQN,1,Q3,3,Stayed,No,0,20,3568,,
2682-KEVRP,1,Q3,3,Stayed,No,0,21,4327,,
9978-HYCIN,1,Q3,3,Stayed,No,0,68,3384,,
8329-UTMVM,1,Q3,4,Stayed,No,0,31,3104,,
6952-OMNWB,1,Q3,4,Stayed,No,0,28,5581,,
6549-YMFAW,1,Q3,4,Stayed,No,0,69,2302,,
1307-TVUFB,1,Q3,4,Stayed,No,0,79,2399,,
7503-MIOGA,1,Q3,3,Stayed,No,0,56,5881,,
2499-AJYUA,1,Q3,5,Stayed,No,0,80,5933,,
6919-ELBGL,1,Q3,3,Stayed,No,0,61,6268,,
3966-HRMZA,1,Q3,4,Joined,No,0,56,3545,,
5671-RQRLP,1,Q3,4,Stayed,No,0,30,4181,,
4785-NKHCX,1,Q3,5,Stayed,No,0,31,2154,,
4250-WAROZ,1,Q3,3,Stayed,No,0,70,4353,,
3523-BRGUW,1,Q3,5,Stayed,No,0,64,2269,,
2123-AGEEN,1,Q3,3,Stayed,No,0,38,2107,,
1258-YMZNM,1,Q3,3,Stayed,No,0,56,4997,,
6259-WJQLC,1,Q3,4,Stayed,No,0,50,2143,,
7508-SMHXL,1,Q3,4,Stayed,No,0,77,4452,,
3956-CJUST,1,Q3,4,Stayed,No,0,49,2491,,
4824-GUCBY,1,Q3,4,Stayed,No,0,34,5602,,
6630-UJZMY,1,Q3,3,Stayed,No,0,37,5251,,
9904-EHEVJ,1,Q3,5,Stayed,No,0,35,2965,,
2826-DXLQO,1,Q3,3,Stayed,No,0,69,2587,,
9489-UTFKA,1,Q3,3,Stayed,No,0,27,2136,,
4849-PYRLQ,1,Q3,3,Stayed,No,0,26,4011,,
2858-EIMXH,1,Q3,3,Stayed,No,0,65,5325,,
6419-ZTTLE,1,Q3,5,Stayed,No,0,45,3418,,
8242-SOQUO,1,Q3,4,Stayed,No,0,54,2660,,
7460-ITWWP,1,Q3,4,Stayed,No,0,41,2701,,
7868-TMWMZ,1,Q3,5,Stayed,No,0,59,4953,,
4829-ZLJTK,1,Q3,3,Stayed,No,0,37,6144,,
8883-GRDWQ,1,Q3,4,Stayed,No,0,20,5090,,
9845-PEEKO,1,Q3,5,Stayed,No,0,25,5400,,
1751-NCDLI,1,Q3,5,Stayed,No,0,41,2641,,
2176-LVPNX,1,Q3,3,Stayed,No,0,33,4994,,
3452-ABWRL,1,Q3,3,Stayed,No,0,69,5527,,
1779-PWPMG,1,Q3,3,Stayed,No,0,29,5408,,
3082-WQRVY,1,Q3,5,Stayed,No,0,66,2962,,
2460-NGXBJ,1,Q3,5,Stayed,No,0,28,5193,,
5268-DSMNQ,1,Q3,5,Stayed,No,0,50,5428,,
6242-MBHPK,1,Q3,3,Stayed,No,0,66,4025,,
4782-OSFXZ,1,Q3,3,Stayed,No,0,20,5089,,
1282-IHQAC,1,Q3,3,Stayed,No,0,68,4022,,
1641-RQDAY,1,Q3,3,Stayed,No,0,59,4848,,
5461-QKNTN,1,Q3,3,Stayed,No,0,63,2040,,
8089-UZWLX,1,Q3,5,Stayed,No,0,70,4113,,
4468-KAZHE,1,Q3,5,Stayed,No,0,37,2399,,
1543-LLLFT,1,Q3,3,Stayed,No,0,74,5413,,
6507-ZJSUR,1,Q3,4,Stayed,No,0,24,5272,,
9220-ZNKJI,1,Q3,3,Stayed,No,0,73,4291,,
0723-VSOBE,1,Q3,3,Stayed,No,0,38,5715,,
1004-NOZNR,1,Q3,4,Stayed,No,0,59,5693,,
1251-STYSZ,1,Q3,4,Stayed,No,0,20,3828,,
9681-KYGYB,1,Q3,4,Stayed,No,0,24,5987,,
7005-CYUIL,1,Q3,3,Stayed,No,0,29,4964,,
2388-LAESQ,1,Q3,3,Stayed,No,0,26,4796,,
3108-PCCGG,1,Q3,3,Stayed,No,0,25,5856,,
6729-GDNGC,1,Q3,5,Stayed,No,0,73,3111,,
4238-HFHSN,1,Q3,3,Stayed,No,0,33,4250,,
2692-BUCFV,1,Q3,4,Stayed,No,0,76,5285,,
5651-WYIPH,1,Q3,3,Stayed,No,0,71,3283,,
8752-GHJFU,1,Q3,3,Stayed,No,0,66,4322,,
6896-SRVYQ,1,Q3,5,Stayed,No,0,48,4374,,
9052-VKDUW,1,Q3,3,Stayed,No,0,39,4452,,
2480-EJWYP,1,Q3,3,Stayed,No,0,23,6019,,
6806-YDEUL,1,Q3,3,Stayed,No,0,77,3288,,
0222-CNVPT,1,Q3,3,Stayed,No,0,67,4865,,
6048-UWKAL,1,Q3,4,Stayed,No,0,45,5467,,
9290-SHCMB,1,Q3,4,Stayed,No,0,28,3098,,
2277-BKJKN,1,Q3,4,Stayed,No,0,23,4951,,
8016-ZMGMO,1,Q3,5,Stayed,No,0,37,5572,,
1728-CXQBE,1,Q3,3,Stayed,No,0,63,6020,,
0481-SUMCB,1,Q3,4,Stayed,No,0,69,5391,,
2811-POVEX,1,Q3,5,Stayed,No,0,70,3937,,
7905-NJMXS,1,Q3,4,Stayed,No,0,74,5116,,
9957-YODKZ,1,Q3,5,Stayed,No,0,68,5611,,
3223-DWFIO,1,Q3,3,Stayed,No,0,26,4140,,
3292-PBZEJ,1,Q3,3,Stayed,No,0,28,3175,,
0993-OSGPT,1,Q3,5,Stayed,No,0,24,6418,,
7108-DGVUU,1,Q3,5,Stayed,No,0,38,2784,,
9906-NHHVC,1,Q3,3,Stayed,No,0,76,5693,,
8152-UOBNY,1,Q3,3,Stayed,No,0,59,5746,,
7351-KYHQH,1,Q3,4,Stayed,No,0,37,4615,,
6374-NTQLP,1,Q3,3,Stayed,No,0,54,5092,,
6267-DCFFZ,1,Q3,5,Stayed,No,0,39,3792,,
2439-LYPMQ,1,Q3,4,Stayed,No,0,40,5469,,
7426-WEIJX,1,Q3,4,Stayed,No,0,71,6214,,
3761-FLYZI,1,Q3,5,Stayed,No,0,64,5225,,
1060-ENTOF,1,Q3,4,Stayed,No,0,64,5703,,
0999-QXNSA,1,Q3,4,Stayed,No,0,57,3779,,
9365-SRSZE,1,Q3,3,Stayed,No,0,65,2534,,
4918-FYJNT,1,Q3,4,Stayed,No,0,42,5140,,
4854-CIDCF,1,Q3,4,Joined,No,0,74,2868,,
3280-MRDOF,1,Q3,3,Stayed,No,0,75,3415,,
6407-UTSLV,1,Q3,3,Joined,No,0,53,2885,,
5935-FCCNB,1,Q3,4,Stayed,No,0,54,4425,,
9705-IOVQQ,1,Q3,5,Stayed,No,0,20,5177,,
1320-REHCS,1,Q3,5,Stayed,No,0,46,4993,,
2057-BOYKM,1,Q3,4,Stayed,No,0,78,5153,,
0134-XWXCE,1,Q3,5,Stayed,No,0,71,3253,,
2307-FYNNL,1,Q3,3,Stayed,No,0,29,5692,,
5605-XNWEN,1,Q3,5,Stayed,No,0,69,4055,,
2519-LBNQL,1,Q3,4,Stayed,No,0,73,4040,,
8623-ULFNQ,1,Q3,5,Stayed,No,0,43,3225,,
7789-HKSBS,1,Q3,3,Stayed,No,0,36,5573,,
2070-XYMFH,1,Q3,5,Stayed,No,0,50,3558,,
5663-QBGIS,1,Q3,3,Stayed,No,0,73,6120,,
3402-XRIUO,1,Q3,3,Stayed,No,0,36,2136,,
8058-DMYRU,1,Q3,5,Stayed,No,0,23,5232,,
